x_value,total_1,total_2 
5543,6648,3816
5544,6651,3815
5545,6652,3820
5546,6648,3824
5547,6650,3829
5548,6658,3825
5549,6654,3823
5550,6649,3822
5551,6651,3818
5552,6658,3814
5553,6657,3811
5554,6658,3813
5555,6663,3812
5556,6667,3809
5557,6665,3815
5558,6659,3812
5559,6663,3811
5560,6657,3814
5561,6665,3810
5562,6672,3813
5563,6667,3813
5564,6665,3808
5565,6661,3809
5566,6658,3812
5567,6663,3818
5568,6661,3822
5569,6665,3826
5570,6671,3831
5571,6669,3832
5572,6669,3838
5573,6668,3835
5574,6676,3830
5575,6683,3831
5576,6682,3826
5577,6681,3827
5578,6689,3829
5579,6693,3829
5580,6696,3833
5581,6693,3832
5582,6689,3827
5583,6685,3823
5584,6683,3819
5585,6688,3817
5586,6692,3813
5587,6693,3813
5588,6692,3819
5589,6698,3819
5590,6692,3814
5591,6689,3818
5592,6692,3824
5593,6691,3830
5594,6693,3832
5595,6699,3833
5596,6693,3834
5597,6699,3831
5598,6704,3837
5599,6709,3843
5600,6716,3841
5601,6710,3837
5602,6713,3838
5603,6707,3837
5604,6702,3841
5605,6709,3841
5606,6716,3840
5607,6717,3841
5608,6719,3838
5609,6722,3833
5610,6725,3839
5611,6730,3843
5612,6728,3845
5613,6736,3850
5614,6737,3849
5615,6739,3847
5616,6734,3847
5617,6730,3845
5618,6735,3845
5619,6740,3841
5620,6740,3847
5621,6735,3853
5622,6741,3850
5623,6743,3856
5624,6746,3856
5625,6746,3861
5626,6753,3860
5627,6747,3856
5628,6745,3858
5629,6743,3853
5630,6749,3854
5631,6753,3855
5632,6754,3850
5633,6758,3854
5634,6764,3849
5635,6766,3847
5636,6767,3848
5637,6770,3849
5638,6768,3848
5639,6764,3847
5640,6772,3845
5641,6778,3851
5642,6774,3849
5643,6778,3852
5644,6782,3854
5645,6778,3853
5646,6775,3854
5647,6769,3854
5648,6768,3856
5649,6776,3854
5650,6776,3860
5651,6780,3856
5652,6784,3855
5653,6792,3858
5654,6794,3863
5655,6793,3863
5656,6789,3858
5657,6786,3863
5658,6793,3862
5659,6797,3857
5660,6803,3863
5661,6799,3864
5662,6794,3860
5663,6799,3860
5664,6800,3864
5665,6806,3867
5666,6801,3864
5667,6803,3863
5668,6798,3864
5669,6799,3861
5670,6807,3856
5671,6810,3859
5672,6809,3862
5673,6813,3862
5674,6812,3857
5675,6810,3852
5676,6816,3848
5677,6816,3849
5678,6813,3851
5679,6821,3852
5680,6819,3857
5681,6824,3852
5682,6822,3853
5683,6822,3851
5684,6830,3851
5685,6829,3849
5686,6837,3853
5687,6844,3852
5688,6845,3858
5689,6848,3853
5690,6850,3853
5691,6855,3856
5692,6860,3853
5693,6860,3857
5694,6855,3853
5695,6855,3858
5696,6856,3856
5697,6851,3851
5698,6849,3854
5699,6851,3854
5700,6846,3850
5701,6851,3853
5702,6853,3858
5703,6853,3859
5704,6850,3862
5705,6852,3866
5706,6848,3862
5707,6847,3863
5708,6841,3867
5709,6840,3867
5710,6841,3871
5711,6840,3873
5712,6834,3876
5713,6835,3873
5714,6838,3869
5715,6838,3872
5716,6846,3869
5717,6849,3874
5718,6856,3873
5719,6857,3868
5720,6852,3874
5721,6856,3877
5722,6864,3877
5723,6859,3873
5724,6857,3878
5725,6864,3876
5726,6860,3882
5727,6862,3879
5728,6870,3876
5729,6868,3881
5730,6873,3878
5731,6868,3877
5732,6872,3872
5733,6869,3878
5734,6865,3873
5735,6861,3870
5736,6867,3868
5737,6873,3865
5738,6868,3865
5739,6871,3870
5740,6870,3874
5741,6878,3874
5742,6872,3877
5743,6866,3875
5744,6863,3874
5745,6859,3877
5746,6853,3881
5747,6853,3885
5748,6851,3881
5749,6847,3876
5750,6846,3873
5751,6850,3868
5752,6845,3870
5753,6851,3870
5754,6846,3870
5755,6848,3870
5756,6844,3875
5757,6849,3870
5758,6845,3874
5759,6852,3869
5760,6850,3870
5761,6854,3867
5762,6850,3869
5763,6848,3865
5764,6852,3865
5765,6847,3865
5766,6849,3870
5767,6857,3866
5768,6860,3870
5769,6858,3873
5770,6853,3876
5771,6850,3875
5772,6858,3870
5773,6860,3873
5774,6858,3871
5775,6855,3875
5776,6858,3878
5777,6856,3882
5778,6856,3877
5779,6857,3878
5780,6864,3881
5781,6865,3879
5782,6867,3885
5783,6870,3882
5784,6874,3885
5785,6874,3890
5786,6879,3892
5787,6880,3896
5788,6876,3893
5789,6880,3894
5790,6886,3894
5791,6884,3898
5792,6882,3895
5793,6887,3892
5794,6890,3891
5795,6896,3889
5796,6897,3884
5797,6903,3887
5798,6901,3884
5799,6896,3882
5800,6893,3883
5801,6898,3881
5802,6892,3884
5803,6897,3880
5804,6900,3878
5805,6897,3884
5806,6905,3883
5807,6907,3888
5808,6906,3884
5809,6903,3884
5810,6906,3889
5811,6908,3894
5812,6903,3898
5813,6900,3897
5814,6897,3899
5815,6896,3899
5816,6896,3896
5817,6902,3902
5818,6896,3902
5819,6901,3901
5820,6899,3905
5821,6901,3909
5822,6900,3905
5823,6899,3910
5824,6904,3916
5825,6899,3912
5826,6903,3909
5827,6903,3908
5828,6901,3914
5829,6900,3920
5830,6901,3921
5831,6896,3917
5832,6900,3916
5833,6908,3919
5834,6902,3916
5835,6896,3911
5836,6898,3911
5837,6892,3917
5838,6890,3917
5839,6887,3912
5840,6890,3916
5841,6897,3921
5842,6892,3919
5843,6893,3920
5844,6898,3926
5845,6900,3923
5846,6896,3924
5847,6897,3928
5848,6898,3931
5849,6904,3937
5850,6906,3942
5851,6902,3943
5852,6904,3946
5853,6907,3946
5854,6906,3941
5855,6912,3938
5856,6907,3943
5857,6909,3942
5858,6904,3940
5859,6911,3944
5860,6906,3949
5861,6910,3950
5862,6907,3945
5863,6904,3951
5864,6910,3951
5865,6907,3956
5866,6911,3955
5867,6913,3950
5868,6918,3950
5869,6918,3949
5870,6914,3952
5871,6922,3957
5872,6927,3961
5873,6922,3956
5874,6927,3960
5875,6931,3958
5876,6938,3963
5877,6936,3960
5878,6942,3957
5879,6949,3958
5880,6945,3959
5881,6941,3957
5882,6941,3956
5883,6938,3962
5884,6944,3964
5885,6950,3966
5886,6955,3970
5887,6958,3973
5888,6963,3970
5889,6964,3971
5890,6966,3967
5891,6961,3967
5892,6964,3969
5893,6964,3972
5894,6964,3976
5895,6964,3973
5896,6967,3973
5897,6965,3970
5898,6972,3966
5899,6979,3970
5900,6981,3965
5901,6988,3960
5902,6994,3963
5903,7000,3965
5904,7002,3969
5905,7001,3973
5906,7005,3971
5907,7001,3976
5908,6997,3978
5909,7005,3980
5910,7008,3977
5911,7013,3981
5912,7012,3984
5913,7011,3981
5914,7007,3979
5915,7012,3974
5916,7016,3969
5917,7019,3965
5918,7025,3968
5919,7023,3965
5920,7021,3962
5921,7022,3966
5922,7029,3971
5923,7026,3973
5924,7030,3973
5925,7035,3976
5926,7037,3982
5927,7038,3980
5928,7038,3980
5929,7039,3975
5930,7039,3976
5931,7040,3974
5932,7048,3970
5933,7045,3976
5934,7042,3974
5935,7044,3979
5936,7042,3975
5937,7039,3981
5938,7045,3984
5939,7052,3980
5940,7060,3983
5941,7068,3985
5942,7071,3984
5943,7068,3987
5944,7062,3993
5945,7061,3995
5946,7069,3990
5947,7075,3988
5948,7082,3991
5949,7077,3992
5950,7077,3995
5951,7071,3991
5952,7069,3992
5953,7077,3992
5954,7083,3996
5955,7084,3995
5956,7082,4000
5957,7076,4003
5958,7070,4001
5959,7071,4000
5960,7079,3997
5961,7084,4000
5962,7083,4000
5963,7081,3998
5964,7075,3993
5965,7072,3999
5966,7068,3998
5967,7068,3995
5968,7070,3990
5969,7075,3990
5970,7069,3985
5971,7068,3987
5972,7068,3984
5973,7076,3981
5974,7076,3977
5975,7076,3977
5976,7081,3979
5977,7080,3977
5978,7080,3972
5979,7077,3971
5980,7075,3975
5981,7073,3981
5982,7074,3981
5983,7071,3981
5984,7069,3986
5985,7071,3982
5986,7067,3983
5987,7073,3982
5988,7073,3984
5989,7071,3980
5990,7074,3976
5991,7081,3974
5992,7080,3971
5993,7075,3968
5994,7076,3974
5995,7073,3980
5996,7072,3977
5997,7071,3981
5998,7076,3986
5999,7070,3982
6000,7073,3981
6001,7075,3983
6002,7077,3982
6003,7080,3981
6004,7074,3979
6005,7071,3984
6006,7075,3982
6007,7070,3985
6008,7065,3987
6009,7070,3989
6010,7077,3984
6011,7081,3986
6012,7082,3982
6013,7083,3977
6014,7080,3975
6015,7084,3974
6016,7092,3970
6017,7099,3971
6018,7103,3970
6019,7107,3975
6020,7115,3978
6021,7121,3973
6022,7128,3971
6023,7125,3976
6024,7119,3977
6025,7118,3976
6026,7112,3976
6027,7119,3982
6028,7125,3980
6029,7131,3986
6030,7138,3986
6031,7146,3986
6032,7146,3981
6033,7145,3981
6034,7152,3976
6035,7157,3978
6036,7162,3979
6037,7166,3984
6038,7169,3982
6039,7173,3983
6040,7179,3987
6041,7175,3983
6042,7169,3980
6043,7168,3979
6044,7171,3978
6045,7172,3980
6046,7179,3975
6047,7177,3975
6048,7184,3981
6049,7181,3986
6050,7181,3984
6051,7179,3988
6052,7177,3990
6053,7184,3993
6054,7180,3997
6055,7183,4001
6056,7180,3997
6057,7188,3995
6058,7189,4000
6059,7193,3996
6060,7191,3996
6061,7199,4001
6062,7204,4005
6063,7203,4000
6064,7199,4000
6065,7207,4002
6066,7201,4001
6067,7207,4004
6068,7204,4009
6069,7209,4008
6070,7217,4005
6071,7220,4010
6072,7223,4006
6073,7219,4004
6074,7226,4010
6075,7228,4008
6076,7223,4010
6077,7222,4014
6078,7221,4018
6079,7221,4014
6080,7225,4012
6081,7223,4009
6082,7217,4015
6083,7225,4019
6084,7230,4014
6085,7226,4012
6086,7233,4012
6087,7235,4007
6088,7233,4007
6089,7233,4005
6090,7236,4002
6091,7242,4003
6092,7238,4007
6093,7245,4013
6094,7249,4012
6095,7252,4010
6096,7252,4015
6097,7256,4014
6098,7261,4016
6099,7262,4017
6100,7256,4017
6101,7260,4014
6102,7254,4010
6103,7261,4005
6104,7263,4001
6105,7265,3999
6106,7264,3994
6107,7262,4000
6108,7257,3998
6109,7260,3998
6110,7257,3998
6111,7258,4000
6112,7255,4001
6113,7257,4000
6114,7254,4003
6115,7259,4005
6116,7255,4001
6117,7254,4004
6118,7255,4002
6119,7253,4001
6120,7259,4001
6121,7263,4004
6122,7264,4004
6123,7263,4010
6124,7262,4012
6125,7266,4014
6126,7266,4012
6127,7261,4007
6128,7267,4004
6129,7264,4006
6130,7262,4005
6131,7266,4003
6132,7267,4002
6133,7262,3999
6134,7267,4004
6135,7262,4007
6136,7262,4003
6137,7262,4003
6138,7266,4008
6139,7264,4014
6140,7258,4010
6141,7254,4016
6142,7256,4017
6143,7262,4018
6144,7260,4018
6145,7254,4019
6146,7248,4024
6147,7252,4020
6148,7257,4026
6149,7265,4025
6150,7262,4028
6151,7265,4034
6152,7273,4035
6153,7273,4039
6154,7278,4035
6155,7275,4033
6156,7283,4037
6157,7289,4043
6158,7288,4045
6159,7292,4049
6160,7289,4044
6161,7295,4041
6162,7303,4039
6163,7298,4038
6164,7303,4041
6165,7304,4045
6166,7312,4041
6167,7315,4043
6168,7313,4041
6169,7313,4044
6170,7321,4045
6171,7324,4047
6172,7318,4049
6173,7314,4051
6174,7313,4048
6175,7309,4053
6176,7311,4053
6177,7310,4053
6178,7314,4050
6179,7308,4045
6180,7310,4040
6181,7306,4044
6182,7309,4046
6183,7308,4051
6184,7307,4054
6185,7307,4054
6186,7304,4050
6187,7301,4054
6188,7308,4055
6189,7314,4061
6190,7316,4065
6191,7317,4068
6192,7321,4065
6193,7322,4068
6194,7319,4063
6195,7325,4064
6196,7322,4064
6197,7316,4060
6198,7317,4059
6199,7322,4059
6200,7316,4055
6201,7322,4059
6202,7317,4064
6203,7314,4066
6204,7321,4061
6205,7326,4066
6206,7320,4070
6207,7319,4076
6208,7319,4080
6209,7325,4080
6210,7319,4079
6211,7315,4075
6212,7316,4079
6213,7311,4077
6214,7317,4081
6215,7320,4081
6216,7327,4077
6217,7321,4075
6218,7322,4074
6219,7320,4071
6220,7315,4073
6221,7323,4068
6222,7330,4070
6223,7327,4065
6224,7328,4064
6225,7329,4064
6226,7334,4063
6227,7335,4068
6228,7339,4064
6229,7333,4060
6230,7336,4062
6231,7337,4058
6232,7338,4059
6233,7340,4065
6234,7344,4064
6235,7345,4062
6236,7343,4068
6237,7344,4071
6238,7352,4069
6239,7360,4073
6240,7358,4078
6241,7366,4077
6242,7360,4082
6243,7362,4086
6244,7364,4082
6245,7370,4085
6246,7372,4091
6247,7380,4097
6248,7386,4097
6249,7380,4098
6250,7387,4094
6251,7385,4094
6252,7379,4096
6253,7386,4095
6254,7386,4095
6255,7394,4099
6256,7390,4105
6257,7386,4110
6258,7385,4116
6259,7384,4119
6260,7382,4120
6261,7377,4116
6262,7375,4114
6263,7376,4109
6264,7372,4111
6265,7375,4113
6266,7376,4111
6267,7374,4110
6268,7380,4114
6269,7388,4120
6270,7385,4126
6271,7392,4130
6272,7390,4126
6273,7394,4129
6274,7394,4126
6275,7398,4121
6276,7398,4121
6277,7402,4117
6278,7397,4118
6279,7405,4120
6280,7404,4121
6281,7409,4121
6282,7415,4127
6283,7418,4125
6284,7421,4125
6285,7428,4126
6286,7435,4122
6287,7443,4118
6288,7439,4113
6289,7446,4118
6290,7451,4114
6291,7458,4119
6292,7461,4116
6293,7459,4120
6294,7460,4125
6295,7455,4131
6296,7460,4135
6297,7465,4138
6298,7468,4140
6299,7476,4146
6300,7470,4151
6301,7469,4152
6302,7474,4147
6303,7473,4151
6304,7479,4156
6305,7479,4155
6306,7480,4153
6307,7482,4151
6308,7480,4149
6309,7480,4147
6310,7478,4149
6311,7478,4147
6312,7483,4148
6313,7486,4148
6314,7488,4153
6315,7483,4159
6316,7481,4155
6317,7487,4150
6318,7491,4145
6319,7485,4140
6320,7491,4137
6321,7499,4141
6322,7507,4144
6323,7508,4141
6324,7502,4147
6325,7496,4147
6326,7504,4153
6327,7503,4149
6328,7505,4147
6329,7511,4151
6330,7519,4150
6331,7513,4153
6332,7514,4159
6333,7519,4154
6334,7522,4150
6335,7520,4153
6336,7524,4156
6337,7531,4160
6338,7528,4156
6339,7527,4155
6340,7525,4153
6341,7520,4158
6342,7526,4159
6343,7533,4164
6344,7531,4168
6345,7535,4174
6346,7533,4171
6347,7528,4171
6348,7522,4171
6349,7530,4176
6350,7534,4178
6351,7530,4173
6352,7537,4172
6353,7536,4174
6354,7531,4176
6355,7527,4174
6356,7524,4171
6357,7532,4166
6358,7540,4162
6359,7541,4160
6360,7543,4162
6361,7548,4165
6362,7555,4164
6363,7561,4170
6364,7561,4173
6365,7569,4176
6366,7567,4182
6367,7571,4186
6368,7569,4185
6369,7576,4183
6370,7576,4188
6371,7581,4187
6372,7575,4183
6373,7576,4185
6374,7583,4181
6375,7581,4184
6376,7575,4186
6377,7579,4186
6378,7579,4181
6379,7581,4187
6380,7582,4189
6381,7585,4189
6382,7583,4186
6383,7582,4191
6384,7579,4192
6385,7573,4196
6386,7574,4202
6387,7578,4205
6388,7574,4211
6389,7571,4208
6390,7572,4204
6391,7569,4210
6392,7571,4213
6393,7568,4211
6394,7570,4217
6395,7575,4212
6396,7578,4215
6397,7581,4221
6398,7579,4219
6399,7583,4217
6400,7588,4217
6401,7585,4219
6402,7590,4216
6403,7592,4214
6404,7589,4211
6405,7589,4207
6406,7585,4211
6407,7593,4212
6408,7591,4213
6409,7597,4213
6410,7604,4210
6411,7602,4211
6412,7606,4212
6413,7606,4212
6414,7602,4213
6415,7601,4219
6416,7604,4217
6417,7605,4217
6418,7602,4215
6419,7601,4211
6420,7605,4214
6421,7611,4212
6422,7617,4216
6423,7616,4219
6424,7621,4215
6425,7618,4214
6426,7617,4212
6427,7621,4217
6428,7621,4213
6429,7620,4209
6430,7615,4212
6431,7610,4207
6432,7608,4213
6433,7602,4216
6434,7600,4211
6435,7607,4215
6436,7613,4215
6437,7620,4221
6438,7623,4226
6439,7631,4221
6440,7627,4226
6441,7633,4231
6442,7634,4237
6443,7640,4236
6444,7642,4231
6445,7640,4230
6446,7638,4235
6447,7633,4232
6448,7636,4234
6449,7636,4232
6450,7636,4230
6451,7637,4232
6452,7637,4235
6453,7633,4237
6454,7637,4241
6455,7641,4238
6456,7641,4238
6457,7642,4233
6458,7648,4235
6459,7645,4230
6460,7651,4231
6461,7652,4237
6462,7654,4234
6463,7659,4233
6464,7656,4230
6465,7657,4233
6466,7655,4238
6467,7651,4242
6468,7653,4247
6469,7652,4252
6470,7658,4255
6471,7661,4261
6472,7661,4265
6473,7667,4266
6474,7675,4270
6475,7674,4272
6476,7680,4269
6477,7687,4275
6478,7683,4274
6479,7687,4274
6480,7694,4275
6481,7691,4275
6482,7698,4272
6483,7692,4272
6484,7699,4273
6485,7693,4276
6486,7700,4271
6487,7702,4274
6488,7706,4277
6489,7707,4282
6490,7711,4288
6491,7713,4285
6492,7714,4285
6493,7721,4281
6494,7722,4279
6495,7716,4283
6496,7717,4287
6497,7715,4288
6498,7714,4288
6499,7717,4286
6500,7711,4292
6501,7719,4292
6502,7713,4298
6503,7710,4293
6504,7711,4290
6505,7713,4292
6506,7713,4295
6507,7718,4298
6508,7722,4303
6509,7722,4304
6510,7729,4310
6511,7735,4312
6512,7729,4315
6513,7737,4314
6514,7737,4313
6515,7743,4308
6516,7744,4309
6517,7742,4311
6518,7743,4312
6519,7745,4308
6520,7744,4311
6521,7748,4313
6522,7742,4314
6523,7745,4318
6524,7741,4323
6525,7735,4323
6526,7733,4324
6527,7733,4324
6528,7738,4329
6529,7738,4335
6530,7741,4337
6531,7740,4341
6532,7734,4340
6533,7729,4344
6534,7732,4340
6535,7739,4343
6536,7745,4341
6537,7746,4346
6538,7747,4350
6539,7747,4356
6540,7743,4353
6541,7749,4359
6542,7747,4363
6543,7746,4360
6544,7745,4363
6545,7747,4367
6546,7748,4365
6547,7749,4366
6548,7749,4372
6549,7750,4378
6550,7757,4383
6551,7752,4384
6552,7753,4388
6553,7755,4394
6554,7752,4393
6555,7746,4399
6556,7754,4394
6557,7751,4392
6558,7755,4392
6559,7754,4396
6560,7748,4398
6561,7752,4404
6562,7749,4403
6563,7751,4399
6564,7751,4399
6565,7755,4402
6566,7763,4399
6567,7769,4397
6568,7766,4400
6569,7765,4404
6570,7772,4409
6571,7767,4405
6572,7772,4401
6573,7767,4403
6574,7772,4405
6575,7767,4411
6576,7764,4406
6577,7761,4401
6578,7764,4397
6579,7768,4403
6580,7767,4403
6581,7769,4399
6582,7777,4403
6583,7781,4402
6584,7785,4402
6585,7789,4408
6586,7794,4404
6587,7792,4404
6588,7800,4408
6589,7802,4403
6590,7809,4408
6591,7807,4403
6592,7813,4400
6593,7809,4398
6594,7810,4397
6595,7806,4399
6596,7808,4401
6597,7816,4407
6598,7812,4408
6599,7819,4413
6600,7821,4417
6601,7818,4414
6602,7812,4414
6603,7817,4418
6604,7812,4413
6605,7809,4411
6606,7811,4410
6607,7809,4409
6608,7814,4406
6609,7812,4403
6610,7809,4398
6611,7808,4401
6612,7815,4402
6613,7817,4400
6614,7818,4397
6615,7821,4392
6616,7821,4396
6617,7824,4392
6618,7821,4394
6619,7824,4397
6620,7822,4399
6621,7817,4395
6622,7814,4393
6623,7817,4394
6624,7817,4400
6625,7824,4396
6626,7824,4397
6627,7819,4401
6628,7813,4404
6629,7816,4409
6630,7812,4413
6631,7811,4419
6632,7805,4424
6633,7808,4423
6634,7807,4426
6635,7812,4425
6636,7815,4429
